Year,MonthNum,HBT,Age,Sex,Deprivation,NumberOfAttendances,Population,Rate,log_offset,Date
2021,7,S08000017,25-39,Female,1,81,1313,61.69078446306169,7.180069874302796,2021-07-01
2021,7,S08000017,25-39,Female,2,118,3217,36.68013677339136,8.076204527239026,2021-07-01
2021,7,S08000017,25-39,Female,3,106,4001,26.49337665583604,8.294299608857235,2021-07-01
2021,7,S08000017,25-39,Female,4,45,1732,25.981524249422634,7.4570320891223805,2021-07-01
2021,7,S08000017,25-39,Female,5,11,1107,9.93676603432701,7.009408932708637,2021-07-01
2021,7,S08000017,25-39,Male,1,75,1138,65.90509666080843,7.037027614686276,2021-07-01
2021,7,S08000017,25-39,Male,2,145,2957,49.03618532296247,7.9919305198524775,2021-07-01
2021,7,S08000017,25-39,Male,3,128,3734,34.27959292983396,8.225235324101668,2021-07-01
2021,7,S08000017,25-39,Male,4,38,1694,22.43211334120425,7.434847875211999,2021-07-01
2021,7,S08000017,25-39,Male,5,21,959,21.897810218978105,6.8658910748834385,2021-07-01
2021,7,S08000017,40-64,Female,1,75,2187,34.29355281207133,7.690286020676768,2021-07-01
2021,7,S08000017,40-64,Female,2,174,6856,25.379229871645272,8.832879460277615,2021-07-01
2021,7,S08000017,40-64,Female,3,172,10349,16.619963281476473,9.244645175668174,2021-07-01
2021,7,S08000017,40-64,Female,4,63,4696,13.415672913117547,8.454466361507933,2021-07-01
2021,7,S08000017,40-64,Female,5,39,2322,16.795865633074936,7.7501841622578365,2021-07-01
2021,7,S08000017,40-64,Male,1,85,2014,42.20456802383317,7.607878073278507,2021-07-01
2021,7,S08000017,40-64,Male,2,212,6343,33.42267066057071,8.755107121633896,2021-07-01
2021,7,S08000017,40-64,Male,3,209,9544,21.898575020955573,9.163667963777751,2021-07-01
2021,7,S08000017,40-64,Male,4,79,4245,18.610129564193166,8.353497098745448,2021-07-01
2021,7,S08000017,40-64,Male,5,36,2151,16.736401673640167,7.67368812926773,2021-07-01
2021,7,S08000017,65-74,Female,1,24,643,37.32503888024884,6.466144724237619,2021-07-01
2021,7,S08000017,65-74,Female,2,74,2761,26.801883375588556,7.923348211930154,2021-07-01
2021,7,S08000017,65-74,Female,3,90,4593,19.595035924232526,8.432288684325794,2021-07-01
2021,7,S08000017,65-74,Female,4,42,2083,20.16322611617859,7.641564441260972,2021-07-01
2021,7,S08000017,65-74,Female,5,22,885,24.858757062146893,6.785587645007929,2021-07-01
2021,7,S08000017,65-74,Male,1,31,653,47.47320061255743,6.481577129276431,2021-07-01
2021,7,S08000017,65-74,Male,2,76,2591,29.33230412967966,7.85979918056211,2021-07-01
2021,7,S08000017,65-74,Male,3,80,4337,18.445930366612863,8.374938143835367,2021-07-01
2021,7,S08000017,65-74,Male,4,37,2015,18.36228287841191,7.608374474380783,2021-07-01
2021,7,S08000017,65-74,Male,5,25,859,29.10360884749709,6.755768921984255,2021-07-01
2021,7,S08000017,75 plus,Female,1,29,587,49.40374787052811,6.375024819828097,2021-07-01
2021,7,S08000017,75 plus,Female,2,141,2521,55.93018643395478,7.83241092718792,2021-07-01
2021,7,S08000017,75 plus,Female,3,117,4093,28.585389689714145,8.317033476492403,2021-07-01
2021,7,S08000017,75 plus,Female,4,59,1940,30.412371134020617,7.570443252057374,2021-07-01
2021,7,S08000017,75 plus,Female,5,17,867,19.607843137254903,6.7650389767805414,2021-07-01
2021,7,S08000017,75 plus,Male,1,29,432,67.12962962962963,6.068425588244111,2021-07-01
2021,7,S08000017,75 plus,Male,2,93,1989,46.757164404223225,7.5953872788539725,2021-07-01
2021,7,S08000017,75 plus,Male,3,122,3345,36.47234678624813,8.11522197256233,2021-07-01
2021,7,S08000017,75 plus,Male,4,67,1643,40.77906269020085,7.404279118037268,2021-07-01
2021,7,S08000017,75 plus,Male,5,31,597,51.926298157453935,6.391917113392602,2021-07-01
2021,7,S08000017,Under 18,Female,1,55,1323,41.57218442932729,7.187657164114956,2021-07-01
2021,7,S08000017,Under 18,Female,2,91,3454,26.346265199768382,8.147288258706624,2021-07-01
2021,7,S08000017,Under 18,Female,3,97,4471,21.695370163274433,8.405367376233981,2021-07-01
2021,7,S08000017,Under 18,Female,4,47,1870,25.133689839572195,7.533693709848633,2021-07-01
2021,7,S08000017,Under 18,Female,5,42,1226,34.257748776508976,7.111512116496157,2021-07-01
2021,7,S08000017,Under 18,Male,1,69,1402,49.215406562054206,7.2456550675945355,2021-07-01
2021,7,S08000017,Under 18,Male,2,111,3640,30.494505494505493,8.199738960630786,2021-07-01
2021,7,S08000017,Under 18,Male,3,121,4652,26.01031814273431,8.445052513638554,2021-07-01
2021,7,S08000017,Under 18,Male,4,48,1940,24.74226804123711,7.570443252057374,2021-07-01
2021,7,S08000017,Under 18,Male,5,43,1307,32.899770466717676,7.175489713624222,2021-07-01
2021,7,S08000019,18-24,Female,1,78,2331,33.46203346203346,7.754052639035757,2021-07-01
2021,7,S08000019,18-24,Female,2,91,2462,36.96181965881397,7.808729306744399,2021-07-01
2021,7,S08000019,18-24,Female,3,53,2296,23.083623693379792,7.738923757439457,2021-07-01
2021,7,S08000019,18-24,Female,4,59,2378,24.810765349032803,7.774015077250727,2021-07-01
2021,7,S08000019,18-24,Female,5,50,3107,16.0926939169617,8.041412909393047,2021-07-01
2021,7,S08000019,18-24,Male,1,87,2307,37.711313394018205,7.7437032581737535,2021-07-01
2021,7,S08000019,18-24,Male,2,98,2516,38.950715421303656,7.830425617820331,2021-07-01
2021,7,S08000019,18-24,Male,3,46,2303,19.97394702561876,7.741967899820685,2021-07-01
2021,7,S08000019,18-24,Male,4,71,2603,27.276219746446408,7.864419904994565,2021-07-01
2021,7,S08000019,18-24,Male,5,54,2823,19.128586609989373,7.945555428253489,2021-07-01
2021,7,S08000019,25-39,Female,1,171,5630,30.373001776198937,8.635864721133736,2021-07-01
2021,7,S08000019,25-39,Female,2,189,5863,32.23605662630053,8.676416696964216,2021-07-01
2021,7,S08000019,25-39,Female,3,106,5866,18.070235254006136,8.676928249537397,2021-07-01
2021,7,S08000019,25-39,Female,4,81,4947,16.37355973317162,8.506536611227709,2021-07-01
2021,7,S08000019,25-39,Female,5,56,5165,10.842207163601161,8.549660381553739,2021-07-01
2021,7,S08000019,25-39,Male,1,195,5071,38.45395385525537,8.531293315795018,2021-07-01
2021,7,S08000019,25-39,Male,2,221,5387,41.02468906627065,8.591743922680534,2021-07-01
2021,7,S08000019,25-39,Male,3,122,5474,22.287175739861162,8.607764889600624,2021-07-01
2021,7,S08000019,25-39,Male,4,115,4913,23.407286790148586,8.499640032168648,2021-07-01
2021,7,S08000019,25-39,Male,5,90,4739,18.991348385735385,8.463581421967588,2021-07-01
2021,7,S08000019,40-64,Female,1,217,8674,25.0172930597187,9.068085324395312,2021-07-01
2021,7,S08000019,40-64,Female,2,247,10743,22.99171553569766,9.282009658666542,2021-07-01
2021,7,S08000019,40-64,Female,3,156,11478,13.591217982226869,9.348187438668308,2021-07-01
2021,7,S08000019,40-64,Female,4,189,11462,16.489268888501137,9.346792495111682,2021-07-01
2021,7,S08000019,40-64,Female,5,113,12198,9.26381373995737,9.409027282856401,2021-07-01
2021,7,S08000019,40-64,Male,1,267,8017,33.30422851440688,8.989319566042951,2021-07-01
2021,7,S08000019,40-64,Male,2,276,9971,27.680272791094172,9.207436158828793,2021-07-01
2021,7,S08000019,40-64,Male,3,182,10902,16.694184553292974,9.296701537624227,2021-07-01
2021,7,S08000019,40-64,Male,4,172,11026,15.599492109559224,9.30801139914963,2021-07-01
2021,7,S08000019,40-64,Male,5,147,11504,12.778164116828929,9.350450079960828,2021-07-01
2021,7,S08000019,65-74,Female,1,56,2586,21.65506573859242,7.857867559331803,2021-07-01
2021,7,S08000019,65-74,Female,2,84,3448,24.36194895591647,8.145549631783584,2021-07-01
2021,7,S08000019,65-74,Female,3,75,3855,19.45525291828794,8.25712628599743,2021-07-01
2021,7,S08000019,65-74,Female,4,62,3961,15.652612976521079,8.284251797621916,2021-07-01
2021,7,S08000019,65-74,Female,5,54,3941,13.702106064450646,8.279189777195004,2021-07-01
2021,7,S08000019,65-74,Male,1,63,2376,26.515151515151516,7.773173680482536,2021-07-01
2021,7,S08000019,65-74,Male,2,96,3121,30.759371996155078,8.045908742270779,2021-07-01
2021,7,S08000019,65-74,Male,3,69,3367,20.49302049302049,8.121777419161074,2021-07-01
2021,7,S08000019,65-74,Male,4,71,3684,19.27252985884908,8.211754397375197,2021-07-01
2021,7,S08000019,65-74,Male,5,45,3554,12.661789532920654,8.175829008714597,2021-07-01
2021,7,S08000019,75 plus,Female,1,92,2211,41.61013116236997,7.701200180857446,2021-07-01
2021,7,S08000019,75 plus,Female,2,145,3232,44.86386138613861,8.080856419640986,2021-07-01
2021,7,S08000019,75 plus,Female,3,110,3134,35.09891512444161,8.050065422915965,2021-07-01
2021,7,S08000019,75 plus,Female,4,93,3397,27.377097438916692,8.130647968160584,2021-07-01
2021,7,S08000019,75 plus,Female,5,79,3229,24.46577887890988,8.079927770758275,2021-07-01
2021,7,S08000019,75 plus,Male,1,78,1503,51.896207584830336,7.315218389752975,2021-07-01
2021,7,S08000019,75 plus,Male,2,107,2216,48.285198555956676,7.703459047867175,2021-07-01
2021,7,S08000019,75 plus,Male,3,78,2322,33.59173126614987,7.7501841622578365,2021-07-01
2021,7,S08000019,75 plus,Male,4,74,2526,29.295328582739508,7.8343923029104365,2021-07-01
2021,7,S08000019,75 plus,Male,5,65,2602,24.98078401229823,7.86403565907245,2021-07-01
2021,7,S08000019,Under 18,Female,1,123,5106,24.089306698002353,8.53817159780143,2021-07-01
2021,7,S08000019,Under 18,Female,2,173,5431,31.85417050266986,8.599878558034845,2021-07-01
2021,7,S08000019,Under 18,Female,3,104,5601,18.568112836993393,8.630700432209832,2021-07-01
2021,7,S08000019,Under 18,Female,4,106,5557,19.075040489472737,8.622813673279921,2021-07-01
2021,7,S08000019,Under 18,Female,5,94,6163,15.252312185623884,8.726318950962243,2021-07-01
2021,7,S08000019,Under 18,Male,1,160,5503,29.07504997274214,8.613048677059759,2021-07-01
2021,7,S08000019,Under 18,Male,2,192,5698,33.696033696033695,8.647870515057853,2021-07-01
2021,7,S08000019,Under 18,Male,3,132,5954,22.16996976822304,8.691818541575723,2021-07-01
2021,7,S08000019,Under 18,Male,4,131,5858,22.362581085694778,8.675563527387679,2021-07-01
2021,7,S08000019,Under 18,Male,5,115,6538,17.589476904252066,8.785386587284156,2021-07-01
2021,7,S08000020,18-24,Female,1,19,1529,12.426422498364945,7.332369205929062,2021-07-01
2021,7,S08000020,18-24,Female,2,103,4484,22.970561998215878,8.40827078419205,2021-07-01
2021,7,S08000020,18-24,Female,3,65,5516,11.783901377810007,8.615408238913192,2021-07-01
2021,7,S08000020,18-24,Female,4,85,6193,13.725173583077668,8.731174900938061,2021-07-01
2021,7,S08000020,18-24,Female,5,63,6316,9.974667511082965,8.750841375375533,2021-07-01
2021,7,S08000020,18-24,Male,1,29,1313,22.086824067022086,7.180069874302796,2021-07-01
2021,7,S08000020,18-24,Male,2,83,4204,19.74310180780209,8.343791731996841,2021-07-01
2021,7,S08000020,18-24,Male,3,62,5474,11.3262696382901,8.607764889600624,2021-07-01
2021,7,S08000020,18-24,Male,4,102,6633,15.377657168701944,8.799812469525556,2021-07-01
2021,7,S08000020,18-24,Male,5,111,6169,17.993191765278002,8.72729202920964,2021-07-01
2021,7,S08000020,25-39,Female,1,55,3602,15.26929483620211,8.189244525735901,2021-07-01
2021,7,S08000020,25-39,Female,2,158,9521,16.59489549417078,9.161255164285691,2021-07-01
2021,7,S08000020,25-39,Female,3,104,11625,8.946236559139784,9.360913230455557,2021-07-01
2021,7,S08000020,25-39,Female,4,154,16392,9.394826744753539,9.704548689918736,2021-07-01
2021,7,S08000020,25-39,Female,5,121,15055,8.0371969445367,9.619465440915834,2021-07-01
2021,7,S08000020,25-39,Male,1,72,3658,19.682886823400764,8.204671828950811,2021-07-01
2021,7,S08000020,25-39,Male,2,171,9072,18.849206349206348,9.112948025967533,2021-07-01
2021,7,S08000020,25-39,Male,3,140,11270,12.422360248447204,9.329899607033822,2021-07-01
2021,7,S08000020,25-39,Male,4,165,15568,10.598663926002056,9.652972804425787,2021-07-01
2021,7,S08000020,25-39,Male,5,168,14933,11.250251121676822,9.61132880805727,2021-07-01
2021,7,S08000020,40-64,Female,1,57,5248,10.861280487804878,8.565602330623925,2021-07-01
2021,7,S08000020,40-64,Female,2,175,13916,12.575452716297788,9.540794536271832,2021-07-01
2021,7,S08000020,40-64,Female,3,205,20293,10.102005617700685,9.918031277976969,2021-07-01
2021,7,S08000020,40-64,Female,4,270,30565,8.833633240634713,10.327610842462827,2021-07-01
2021,7,S08000020,40-64,Female,5,226,29226,7.732840621364538,10.282814003034598,2021-07-01
2021,7,S08000020,40-64,Male,1,85,5270,16.129032258064516,8.569785641535407,2021-07-01
2021,7,S08000020,40-64,Male,2,228,13406,17.007310159630016,9.503457646917903,2021-07-01
2021,7,S08000020,40-64,Male,3,213,19640,10.84521384928717,9.885323581908457,2021-07-01
2021,7,S08000020,40-64,Male,4,287,29532,9.718271705268862,10.293229700179056,2021-07-01
2021,7,S08000020,40-64,Male,5,229,28527,8.02748273565394,10.258606286207554,2021-07-01
2021,7,S08000020,65-74,Female,1,15,1476,10.16260162601626,7.297091005160418,2021-07-01
2021,7,S08000020,65-74,Female,2,69,4626,14.915693904020753,8.439447842791385,2021-07-01
2021,7,S08000020,65-74,Female,3,80,7121,11.234377194214296,8.870803443982124,2021-07-01
2021,7,S08000020,65-74,Female,4,85,10111,8.40668578775591,9.2213792190914,2021-07-01
2021,7,S08000020,65-74,Female,5,85,9334,9.10649239340047,9.141418926509761,2021-07-01
2021,7,S08000020,65-74,Male,1,31,1407,22.03269367448472,7.249215057114389,2021-07-01
2021,7,S08000020,65-74,Male,2,71,4256,16.68233082706767,8.35608503102148,2021-07-01
2021,7,S08000020,65-74,Male,3,80,6767,11.822077730161077,8.819813136232225,2021-07-01
2021,7,S08000020,65-74,Male,4,110,9868,11.14714227807053,9.197052477649247,2021-07-01
2021,7,S08000020,65-74,Male,5,99,8955,11.055276381909549,9.099967314494812,2021-07-01
2021,7,S08000020,75 plus,Female,1,36,1327,27.128862094951018,7.190676034332207,2021-07-01
2021,7,S08000020,75 plus,Female,2,114,4186,27.233635929288106,8.339500903005945,2021-07-01
2021,7,S08000020,75 plus,Female,3,150,6516,23.02025782688766,8.782015969721936,2021-07-01
2021,7,S08000020,75 plus,Female,4,190,8052,23.596621957277698,8.993675786759683,2021-07-01
2021,7,S08000020,75 plus,Female,5,170,8194,20.74688796680498,9.011157458106817,2021-07-01
2021,7,S08000020,75 plus,Male,1,24,930,25.806451612903224,6.835184586147301,2021-07-01
2021,7,S08000020,75 plus,Male,2,86,2873,29.933867037939436,7.96311205897929,2021-07-01
2021,7,S08000020,75 plus,Male,3,113,4934,22.902310498581272,8.503905297089302,2021-07-01
2021,7,S08000020,75 plus,Male,4,130,6468,20.09894867037724,8.774622220696997,2021-07-01
2021,7,S08000020,75 plus,Male,5,156,6143,25.39475826143578,8.723068501163928,2021-07-01
2021,7,S08000020,Under 18,Female,1,50,3322,15.051173991571343,8.10832229017324,2021-07-01
2021,7,S08000020,Under 18,Female,2,124,8077,15.352234740621519,8.996775795442296,2021-07-01
2021,7,S08000020,Under 18,Female,3,130,10181,12.768883213829683,9.228278517107196,2021-07-01
2021,7,S08000020,Under 18,Female,4,191,16669,11.458395824584558,9.721305985943088,2021-07-01
2021,7,S08000020,Under 18,Female,5,218,15654,13.926153059920788,9.658481754364784,2021-07-01
2021,7,S08000020,Under 18,Male,1,51,3322,15.35219747140277,8.10832229017324,2021-07-01
2021,7,S08000020,Under 18,Male,2,190,8316,22.84752284752285,9.025936648977904,2021-07-01
2021,7,S08000020,Under 18,Male,3,173,10603,16.316136942374797,9.268892258925797,2021-07-01
2021,7,S08000020,Under 18,Male,4,227,17740,12.795941375422773,9.78357725586357,2021-07-01
2021,7,S08000020,Under 18,Male,5,258,16462,15.672457781557528,9.70880997353259,2021-07-01
2021,7,S08000022,18-24,Female,1,37,1236,29.93527508090615,7.119635638017636,2021-07-01
2021,7,S08000022,18-24,Female,2,60,1802,33.29633740288568,7.496652438168283,2021-07-01
2021,7,S08000022,18-24,Female,3,85,3134,27.12188895979579,8.050065422915965,2021-07-01
2021,7,S08000022,18-24,Female,4,56,2560,21.875,7.847762537473608,2021-07-01
2021,7,S08000022,18-24,Female,5,25,695,35.97122302158273,6.543911845564792,2021-07-01
2021,7,S08000022,18-24,Male,1,47,1339,35.1008215085885,7.199678345691172,2021-07-01
2021,7,S08000022,18-24,Male,2,54,1906,28.331584470094437,7.552762084214147,2021-07-01
2021,7,S08000022,18-24,Male,3,86,3651,23.55519035880581,8.202756381655638,2021-07-01
2021,7,S08000022,18-24,Male,4,102,3078,33.13840155945419,8.032035314398824,2021-07-01
2021,7,S08000022,18-24,Male,5,30,1351,22.20577350111029,7.208600337960199,2021-07-01
2021,7,S08000022,25-39,Female,1,91,3166,28.74289324068225,8.060224240440958,2021-07-01
2021,7,S08000022,25-39,Female,2,111,4818,23.03860523038605,8.480114183174816,2021-07-01
2021,7,S08000022,25-39,Female,3,136,9115,14.920460778935821,9.117676687112763,2021-07-01
2021,7,S08000022,25-39,Female,4,111,7530,14.741035856573706,8.92665032079394,2021-07-01
2021,7,S08000022,25-39,Female,5,47,1591,29.5411690760528,7.372118028337787,2021-07-01
2021,7,S08000022,25-39,Male,1,95,3063,31.015344433561868,8.027150106832774,2021-07-01
2021,7,S08000022,25-39,Male,2,144,4757,30.271179314694134,8.467372496432281,2021-07-01
2021,7,S08000022,25-39,Male,3,140,8679,16.130890655605484,9.068661593644245,2021-07-01
2021,7,S08000022,25-39,Male,4,160,7345,21.783526208304966,8.901775088607979,2021-07-01
2021,7,S08000022,25-39,Male,5,47,2326,20.20636285468616,7.75190533307861,2021-07-01
2021,7,S08000022,40-64,Female,1,98,5312,18.448795180722893,8.57772369115627,2021-07-01
2021,7,S08000022,40-64,Female,2,186,9813,18.954448180984407,9.191463316206494,2021-07-01
2021,7,S08000022,40-64,Female,3,256,22836,11.210369591872483,10.036093517084149,2021-07-01
2021,7,S08000022,40-64,Female,4,211,16854,12.519283256200309,9.7323432963323,2021-07-01
2021,7,S08000022,40-64,Female,5,70,4503,15.545192094159448,8.412499120301572,2021-07-01
2021,7,S08000022,40-64,Male,1,144,5252,27.418126428027417,8.566364235422688,2021-07-01
2021,7,S08000022,40-64,Male,2,197,9034,21.806508744742086,9.108750516214549,2021-07-01
2021,7,S08000022,40-64,Male,3,264,21422,12.32377929231631,9.972173710324576,2021-07-01
2021,7,S08000022,40-64,Male,4,238,15951,14.920694627296093,9.677276802172448,2021-07-01
2021,7,S08000022,40-64,Male,5,77,4536,16.975308641975307,8.419800845407588,2021-07-01
2021,7,S08000022,65-74,Female,1,25,1577,15.852885225110969,7.3632795869630385,2021-07-01
2021,7,S08000022,65-74,Female,2,64,3598,17.787659811006115,8.188133414510478,2021-07-01
2021,7,S08000022,65-74,Female,3,112,9004,12.438916037316748,9.105424202026622,2021-07-01
2021,7,S08000022,65-74,Female,4,98,6314,15.521064301552107,8.750524669117937,2021-07-01
2021,7,S08000022,65-74,Female,5,26,1818,14.301430143014302,7.505492274737424,2021-07-01
2021,7,S08000022,65-74,Male,1,45,1555,28.938906752411576,7.349230824613334,2021-07-01
2021,7,S08000022,65-74,Male,2,72,3339,21.563342318059302,8.113426639943654,2021-07-01
2021,7,S08000022,65-74,Male,3,90,8936,10.071620411817369,9.097843340749037,2021-07-01
2021,7,S08000022,65-74,Male,4,81,6021,13.45291479820628,8.703008637464448,2021-07-01
2021,7,S08000022,65-74,Male,5,36,1695,21.238938053097346,7.43543801981455,2021-07-01
2021,7,S08000022,75 plus,Female,1,32,1465,21.843003412969285,7.289610521451167,2021-07-01
2021,7,S08000022,75 plus,Female,2,115,3329,34.54490838089516,8.110427237575024,2021-07-01
2021,7,S08000022,75 plus,Female,3,159,7509,21.17459049141031,8.9238575800998845,2021-07-01
2021,7,S08000022,75 plus,Female,4,140,5636,24.8403122782115,8.636929873018572,2021-07-01
2021,7,S08000022,75 plus,Female,5,42,1639,25.625381330079318,7.40184157874383,2021-07-01
2021,7,S08000022,75 plus,Male,1,24,986,24.34077079107505,6.893656354602635,2021-07-01
2021,7,S08000022,75 plus,Male,2,82,2322,35.31438415159346,7.7501841622578365,2021-07-01
2021,7,S08000022,75 plus,Male,3,150,6099,24.59419576979833,8.715880102296456,2021-07-01
